pc_time,packet_no,target_index,track_id,x_m,y_m,speed_m_s,pv,distance_m,match_distance_m
2026-06-26T10:16:42,168,3,4,-0.05,-3.26,0.5,50,3.8,0.01
2026-06-26T10:16:48,169,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:16:48,169,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:16:48,169,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:16:48,169,3,4,-0.05,-3.24,0.5,50,3.8,0.01
2026-06-26T10:16:54,170,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:16:54,170,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:16:54,170,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:16:54,170,3,4,-0.05,-3.22,0.5,50,3.8,0.01
2026-06-26T10:17:00,171,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:17:00,171,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:17:00,171,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:17:00,171,3,4,-0.05,-3.2,0.5,50,3.8,0.01
2026-06-26T10:17:06,172,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:17:06,172,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:17:06,172,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:17:06,172,3,4,-0.05,-3.18,0.5,50,3.8,0.01
2026-06-26T10:17:12,173,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:17:12,173,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:17:12,173,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:17:12,173,3,4,-0.05,-3.16,0.5,50,3.8,0.01
2026-06-26T10:17:18,174,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:17:18,174,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:17:18,174,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:17:18,174,3,4,-0.05,-3.14,0.5,50,3.8,0.01
2026-06-26T10:17:24,175,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:17:24,175,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:17:24,175,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:17:24,175,3,4,-0.05,-3.12,0.5,50,3.8,0.01
2026-06-26T10:17:30,176,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:17:30,176,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:17:30,176,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:17:30,176,3,4,-0.05,-3.1,0.5,50,3.8,0.01
2026-06-26T10:17:36,177,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:17:36,177,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:17:36,177,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:17:36,177,3,4,-0.05,-3.08,0.5,50,3.8,0.01
2026-06-26T10:17:42,178,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:17:42,178,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:17:42,178,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:17:42,178,3,4,-0.05,-3.06,0.5,50,3.8,0.01
2026-06-26T10:17:48,179,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:17:48,179,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:17:48,179,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:17:48,179,3,4,-0.05,-3.04,0.5,50,3.8,0.01
2026-06-26T10:17:54,180,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:17:54,180,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:17:54,180,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:17:54,180,3,4,-0.05,-3.02,0.5,50,3.8,0.01
2026-06-26T10:18:00,181,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:18:00,181,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:18:00,181,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:18:00,181,3,4,-0.05,-3.0,0.5,50,3.8,0.01
2026-06-26T10:18:06,182,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:18:06,182,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:18:06,182,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:18:06,182,3,4,-0.05,-2.98,0.5,50,3.8,0.01
2026-06-26T10:18:12,183,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:18:12,183,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:18:12,183,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:18:12,183,3,4,-0.05,-2.96,0.5,50,3.8,0.01
2026-06-26T10:18:18,184,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:18:18,184,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:18:18,184,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:18:18,184,3,4,-0.05,-2.94,0.5,50,3.8,0.01
2026-06-26T10:18:24,185,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:18:24,185,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:18:24,185,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:18:24,185,3,4,-0.05,-2.92,0.5,50,3.8,0.01
2026-06-26T10:18:30,186,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:18:30,186,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:18:30,186,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:18:30,186,3,4,-0.05,-2.9,0.5,50,3.8,0.01
2026-06-26T10:18:36,187,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:18:36,187,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:18:36,187,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:18:36,187,3,4,-0.05,-2.88,0.5,50,3.8,0.01
2026-06-26T10:18:42,188,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:18:42,188,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:18:42,188,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:18:42,188,3,4,-0.05,-2.86,0.5,50,3.8,0.01
2026-06-26T10:18:48,189,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:18:48,189,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:18:48,189,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:18:48,189,3,4,-0.05,-2.84,0.5,50,3.8,0.01
2026-06-26T10:18:54,190,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:18:54,190,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:18:54,190,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:18:54,190,3,4,-0.05,-2.82,0.5,50,3.8,0.01
2026-06-26T10:19:00,191,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:19:00,191,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:19:00,191,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:19:00,191,3,4,-0.05,-2.8,0.5,50,3.8,0.01
2026-06-26T10:19:06,192,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:19:06,192,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:19:06,192,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:19:06,192,3,4,-0.05,-2.78,0.5,50,3.8,0.01
2026-06-26T10:19:12,193,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:19:12,193,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:19:12,193,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:19:12,193,3,4,-0.05,-2.76,0.5,50,3.8,0.01
2026-06-26T10:19:18,194,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:19:18,194,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:19:18,194,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:19:18,194,3,4,-0.05,-2.74,0.5,50,3.8,0.01
2026-06-26T10:19:24,195,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:19:24,195,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:19:24,195,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:19:24,195,3,4,-0.05,-2.72,0.5,50,3.8,0.01
2026-06-26T10:19:30,196,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:19:30,196,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:19:30,196,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:19:30,196,3,4,-0.05,-2.7,0.5,50,3.8,0.01
2026-06-26T10:19:36,197,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:19:36,197,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:19:36,197,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:19:36,197,3,4,-0.05,-2.68,0.5,50,3.8,0.01
2026-06-26T10:19:42,198,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:19:42,198,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:19:42,198,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:19:42,198,3,4,-0.05,-2.66,0.5,50,3.8,0.01
2026-06-26T10:19:48,199,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:19:48,199,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:19:48,199,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:19:48,199,3,4,-0.05,-2.64,0.5,50,3.8,0.01
2026-06-26T10:19:54,200,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:19:54,200,1,2,0.6,2.45,0.05,50,2.45,0.01
2026-06-26T10:19:54,200,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:19:54,200,3,4,-0.05,-2.62,0.5,50,3.8,0.01
2026-06-26T10:20:00,201,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:20:00,201,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:20:00,201,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:20:00,201,3,4,-0.05,-2.6,0.5,50,3.8,0.01
2026-06-26T10:20:06,202,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:20:06,202,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:20:06,202,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:20:06,202,3,4,-0.05,-2.58,0.5,50,3.8,0.01
2026-06-26T10:20:12,203,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:20:12,203,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:20:12,203,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:20:12,203,3,4,-0.05,-2.56,0.5,50,3.8,0.01
2026-06-26T10:20:18,204,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:20:18,204,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:20:18,204,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:20:18,204,3,4,-0.05,-2.54,0.5,50,3.8,0.01
2026-06-26T10:20:24,205,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:20:24,205,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:20:24,205,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:20:24,205,3,4,-0.05,-2.52,0.5,50,3.8,0.01
2026-06-26T10:20:30,206,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:20:30,206,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:20:30,206,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:20:30,206,3,4,-0.05,-2.5,0.5,50,3.8,0.01
2026-06-26T10:20:36,207,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:20:36,207,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:20:36,207,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:20:36,207,3,4,-0.05,-2.48,0.5,50,3.8,0.01
2026-06-26T10:20:42,208,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:20:42,208,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:20:42,208,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:20:42,208,3,4,-0.05,-2.46,0.5,50,3.8,0.01
2026-06-26T10:20:48,209,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:20:48,209,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:20:48,209,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:20:48,209,3,4,-0.05,-2.44,0.5,50,3.8,0.01
2026-06-26T10:20:54,210,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:20:54,210,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:20:54,210,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:20:54,210,3,4,-0.05,-2.42,0.5,50,3.8,0.01
2026-06-26T10:21:00,211,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:21:00,211,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:21:00,211,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:21:00,211,3,4,-0.05,-2.4,0.5,50,3.8,0.01
2026-06-26T10:21:06,212,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:21:06,212,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:21:06,212,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:21:06,212,3,4,-0.05,-2.38,0.5,50,3.8,0.01
2026-06-26T10:21:12,213,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:21:12,213,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:21:12,213,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:21:12,213,3,4,-0.05,-2.36,0.5,50,3.8,0.01
2026-06-26T10:21:18,214,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:21:18,214,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:21:18,214,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:21:18,214,3,4,-0.05,-2.34,0.5,50,3.8,0.01
2026-06-26T10:21:24,215,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:21:24,215,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:21:24,215,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:21:24,215,3,4,-0.05,-2.32,0.5,50,3.8,0.01
2026-06-26T10:21:30,216,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:21:30,216,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:21:30,216,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:21:30,216,3,4,-0.05,-2.3,0.5,50,3.8,0.01
2026-06-26T10:21:36,217,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:21:36,217,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:21:36,217,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:21:36,217,3,4,-0.05,-2.28,0.5,50,3.8,0.01
2026-06-26T10:21:42,218,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:21:42,218,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:21:42,218,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:21:42,218,3,4,-0.05,-2.26,0.5,50,3.8,0.01
2026-06-26T10:21:48,219,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:21:48,219,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:21:48,219,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:21:48,219,3,4,-0.05,-2.24,0.5,50,3.8,0.01
2026-06-26T10:21:54,220,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:21:54,220,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:21:54,220,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:21:54,220,3,4,-0.05,-2.22,0.5,50,3.8,0.01
2026-06-26T10:22:00,221,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:22:00,221,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:22:00,221,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:22:00,221,3,4,-0.05,-2.2,0.5,50,3.8,0.01
2026-06-26T10:22:06,222,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:22:06,222,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:22:06,222,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:22:06,222,3,4,-0.05,-2.18,0.5,50,3.8,0.01
2026-06-26T10:22:12,223,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:22:12,223,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:22:12,223,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:22:12,223,3,4,-0.05,-2.16,0.5,50,3.8,0.01
2026-06-26T10:22:18,224,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:22:18,224,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:22:18,224,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:22:18,224,3,4,-0.05,-2.14,0.5,50,3.8,0.01
2026-06-26T10:22:24,225,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:22:24,225,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:22:24,225,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:22:24,225,3,4,-0.05,-2.12,0.5,50,3.8,0.01
2026-06-26T10:22:30,226,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:22:30,226,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:22:30,226,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:22:30,226,3,4,-0.05,-2.1,0.5,50,3.8,0.01
2026-06-26T10:22:36,227,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:22:36,227,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:22:36,227,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:22:36,227,3,4,-0.05,-2.08,0.5,50,3.8,0.01
2026-06-26T10:22:42,228,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:22:42,228,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:22:42,228,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:22:42,228,3,4,-0.05,-2.06,0.5,50,3.8,0.01
2026-06-26T10:22:48,229,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:22:48,229,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:22:48,229,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:22:48,229,3,4,-0.05,-2.04,0.5,50,3.8,0.01
2026-06-26T10:22:54,230,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:22:54,230,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:22:54,230,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:22:54,230,3,4,-0.05,-2.02,0.5,50,3.8,0.01
2026-06-26T10:23:00,231,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:23:00,231,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:23:00,231,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:23:00,231,3,4,-0.05,-2.0,0.5,50,3.8,0.01
2026-06-26T10:23:06,232,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:23:06,232,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:23:06,232,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:23:06,232,3,4,-0.05,-1.98,0.5,50,3.8,0.01
2026-06-26T10:23:12,233,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:23:12,233,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:23:12,233,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:23:12,233,3,4,-0.05,-1.96,0.5,50,3.8,0.01
2026-06-26T10:23:18,234,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:23:18,234,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:23:18,234,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:23:18,234,3,4,-0.05,-1.94,0.5,50,3.8,0.01
2026-06-26T10:23:24,235,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:23:24,235,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:23:24,235,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:23:24,235,3,4,-0.05,-1.92,0.5,50,3.8,0.01
2026-06-26T10:23:30,236,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:23:30,236,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:23:30,236,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:23:30,236,3,4,-0.05,-1.9,0.5,50,3.8,0.01
2026-06-26T10:23:36,237,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:23:36,237,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:23:36,237,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:23:36,237,3,4,-0.05,-1.88,0.5,50,3.8,0.01
2026-06-26T10:23:42,238,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:23:42,238,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:23:42,238,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:23:42,238,3,4,-0.05,-1.86,0.5,50,3.8,0.01
2026-06-26T10:23:48,239,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:23:48,239,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:23:48,239,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:23:48,239,3,4,-0.05,-1.84,0.5,50,3.8,0.01
2026-06-26T10:23:54,240,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:23:54,240,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:23:54,240,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:23:54,240,3,4,-0.05,-1.82,0.5,50,3.8,0.01
2026-06-26T10:24:00,241,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:24:00,241,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:24:00,241,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:24:00,241,3,4,-0.05,-1.8,0.5,50,3.8,0.01
2026-06-26T10:24:06,242,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:24:06,242,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:24:06,242,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:24:06,242,3,4,-0.05,-1.78,0.5,50,3.8,0.01
2026-06-26T10:24:12,243,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:24:12,243,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:24:12,243,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:24:12,243,3,4,-0.05,-1.76,0.5,50,3.8,0.01
2026-06-26T10:24:18,244,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:24:18,244,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:24:18,244,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:24:18,244,3,4,-0.05,-1.74,0.5,50,3.8,0.01
2026-06-26T10:24:24,245,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:24:24,245,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:24:24,245,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:24:24,245,3,4,-0.05,-1.72,0.5,50,3.8,0.01
2026-06-26T10:24:30,246,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:24:30,246,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:24:30,246,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:24:30,246,3,4,-0.05,-1.7,0.5,50,3.8,0.01
2026-06-26T10:24:36,247,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:24:36,247,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:24:36,247,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:24:36,247,3,4,-0.05,-1.68,0.5,50,3.8,0.01
2026-06-26T10:24:42,248,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:24:42,248,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:24:42,248,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:24:42,248,3,4,-0.05,-1.66,0.5,50,3.8,0.01
2026-06-26T10:24:48,249,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:24:48,249,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:24:48,249,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:24:48,249,3,4,-0.05,-1.64,0.5,50,3.8,0.01
2026-06-26T10:24:54,250,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:24:54,250,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:24:54,250,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:24:54,250,3,4,-0.05,-1.62,0.5,50,3.8,0.01
2026-06-26T10:25:00,251,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:25:00,251,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:25:00,251,2,3,0.0,1.0,0.3,50,2.0,0.01
2026-06-26T10:25:00,251,3,4,-0.05,-1.6,0.5,50,3.8,0.01
2026-06-26T10:25:06,252,0,1,0.5,2.4,0.05,50,2.45,0.01
2026-06-26T10:25:06,252,1,2,0.6,3.5,0.05,50,2.45,0.01
2026-06-26T10:25:06,252,2,3,0.0,1.0,0.3,50,2.0,0.01
